branch_id,date,inflow,outflow,balance
BR03,2024-08-25,222890.20117900593,247570.91824680002,5686025.01814345
BR03,2024-08-26,270556.3139863566,225355.02111803766,5731226.311011769
BR03,2024-08-27,257183.27127758393,241941.3057229833,5746468.276566369
BR03,2024-08-28,264025.20397094236,203775.86040747882,5806717.620129833
BR03,2024-08-29,269567.48520590656,120253.2278775607,5956031.877458178
BR03,2024-08-30,275388.8587424708,223957.43770161632,6007463.298499033
BR03,2024-08-31,294387.99367824895,294023.6661244973,6007827.626052785
BR03,2024-09-01,266392.7462771405,271679.69310087163,6002540.679229054
BR03,2024-09-02,240349.6938152583,273442.8868066027,5969447.486237709
BR03,2024-09-03,276902.94804810925,285625.8824812798,5960724.551804539
BR03,2024-09-04,325995.2773958086,233989.5915932647,6052730.237607082
BR03,2024-09-05,244694.65014469705,238879.2068332518,6058545.680918528
BR03,2024-09-06,211018.82781317434,202205.66470545426,6067358.844026248
BR03,2024-09-07,294283.2267714789,215776.72147878277,6145865.349318944
BR03,2024-09-08,245184.75344185607,257709.70173970138,6133340.401021099
BR03,2024-09-09,163093.21815943855,284174.79967259674,6012258.819507941
BR03,2024-09-10,283896.86708601686,223724.917594355,6072430.768999603
BR03,2024-09-11,228586.87256184308,209741.48308168649,6091276.1584797595
BR03,2024-09-12,246378.66870783357,230023.75814854688,6107631.069039046
BR03,2024-09-13,263279.2132227606,257054.30370181016,6113855.978559996
BR03,2024-09-14,257619.98719116265,165026.53327399062,6206449.432477168
BR03,2024-09-15,278378.0726855616,126671.85710882429,6358155.648053905
BR03,2024-09-16,232580.54517720628,205225.84177287875,6385510.351458233
BR03,2024-09-17,270524.2319270433,175067.94083386287,6480966.642551413
BR03,2024-09-18,239618.1328966433,207133.691105871,6513451.084342185
BR03,2024-09-19,279552.4192355001,223349.88565321377,6569653.617924471
BR03,2024-09-20,274614.69936052215,209603.82159396439,6634664.495691029
BR03,2024-09-21,212582.4519182162,295361.03905118356,6551885.908558062
BR03,2024-09-22,293439.2846470013,244703.5144071044,6600621.678797959
BR03,2024-09-23,228561.46219543807,243521.34618248726,6585661.79481091
BR03,2024-09-24,282322.3119312458,257999.32148195308,6609984.785260202
BR03,2024-09-25,264691.49253605364,178752.5096998654,6695923.76809639
BR03,2024-09-26,323527.3470718049,276760.03043391206,6742691.084734283
BR03,2024-09-27,241061.3607051259,226590.60710590432,6757161.838333505
BR03,2024-09-28,236027.3281552721,260171.62777585458,6733017.5387129225
BR03,2024-09-29,249223.21576449068,181766.42451319302,6800474.3299642205
BR03,2024-09-30,237872.808686629,160080.85552927712,6878266.283121573
BR03,2024-10-01,281997.676077682,266805.0346111263,6893458.924588129
BR03,2024-10-02,185347.5756625365,246938.42867438824,6831868.071576277
BR03,2024-10-03,207852.70323414583,189407.68005391204,6850313.09475651
BR03,2024-10-04,207287.88313683227,190865.16134263875,6866735.816550704
BR03,2024-10-05,288012.303678943,280644.5652986646,6874103.554930982
BR03,2024-10-06,318424.534903277,176476.46482097026,7016051.625013289
BR03,2024-10-07,245822.03125850114,303920.28289651836,6957953.373375271
BR03,2024-10-08,243247.13107239958,189472.06694084592,7011728.437506825
BR03,2024-10-09,252802.08652452726,258727.63665237723,7005802.887378975
BR03,2024-10-10,296475.1321043276,215212.1685912957,7087065.850892006
BR03,2024-10-11,212905.87463237703,257143.43439870543,7042828.291125678
BR03,2024-10-12,259534.7593093914,205514.86990486132,7096848.180530208
BR03,2024-10-13,289007.9051912972,222674.31922674677,7163181.766494758
BR03,2024-10-14,270043.7667975938,231841.36289280746,7201384.170399545
BR03,2024-10-15,257583.26466394973,184901.56448983372,7274065.87057366
BR03,2024-10-16,290041.84370268567,263337.0955439057,7300770.61873244
BR03,2024-10-17,141870.70828003052,206905.38950877867,7235735.937503692
BR03,2024-10-18,277115.0127812363,219713.00380969915,7293137.946475229
BR03,2024-10-19,223836.97267490305,185254.27814261694,7331720.641007516
BR03,2024-10-20,176774.6841257417,114694.98535421102,7393800.339779046
BR03,2024-10-21,270448.1039809992,221403.7506829924,7442844.693077053
BR03,2024-10-22,304946.3418065183,338567.6939725812,7409223.34091099
BR03,2024-10-23,244502.0594148923,265307.1929554111,7388418.207370471
BR03,2024-10-24,288114.98188811756,229133.28291195224,7447399.906346637
BR03,2024-10-25,314491.1303195458,218169.91268562796,7543721.123980555
BR03,2024-10-26,302596.5781433619,231010.9651765421,7615306.736947374
BR03,2024-10-27,315598.5811748557,254620.36018288444,7676284.957939345
BR03,2024-10-28,279685.09964287566,176863.42331110197,7779106.634271119
BR03,2024-10-29,253017.34555606372,280144.47626009927,7751979.503567083
BR03,2024-10-30,185921.36752411327,262192.159194856,7675708.71189634
BR03,2024-10-31,240157.50047480204,262318.35765685706,7653547.854714286
BR03,2024-11-01,216270.13618735233,249731.40824643773,7620086.5826552
BR03,2024-11-02,336837.70869991253,230882.74959622955,7726041.541758883
BR03,2024-11-03,242964.56750270654,260278.7556185069,7708727.353643082
BR03,2024-11-04,254928.19227137943,256631.636018362,7707023.9098961
BR03,2024-11-05,272059.4150416187,214068.16800765393,7765015.156930065
BR03,2024-11-06,251744.09785489814,204187.92021963946,7812571.334565324
BR03,2024-11-07,317802.0416172301,234583.5332867894,7895789.842895765
BR03,2024-11-08,225094.02553062193,299705.9068172834,7821177.961609104
BR03,2024-11-09,257784.2982094897,174240.18159557445,7904722.078223019
BR03,2024-11-10,220301.17657207808,163961.3630411402,7961061.891753957
BR03,2024-11-11,197199.09955117176,237414.23785564327,7920846.753449485
BR03,2024-11-12,225529.23636378857,232289.94658352082,7914086.043229752
BR03,2024-11-13,248518.52811806352,237800.37489666836,7924804.196451147
BR03,2024-11-14,232827.9110193096,240977.89390588252,7916654.213564574
BR03,2024-11-15,222303.16080504577,219955.89854143377,7919001.475828186
BR03,2024-11-16,193747.30145312665,297043.8547370937,7815704.922544219
BR03,2024-11-17,246675.7770948522,157959.3209685568,7904421.378670514
BR03,2024-11-18,189811.1850387599,192717.63388488893,7901514.929824385
BR03,2024-11-19,280402.2385475841,225353.53579329286,7956563.632578677
BR03,2024-11-20,253297.59011738014,156056.5034980625,8053804.719197994
BR03,2024-11-21,191697.94002140278,222086.5518005568,8023416.10741884
BR03,2024-11-22,237631.63691800548,304766.1574577608,7956281.586879085
BR03,2024-11-23,219913.74377637668,230939.89197331827,7945255.438682144
BR03,2024-11-24,262766.98041676724,240381.54075734076,7967640.8783415705
BR03,2024-11-25,303618.0178409258,173292.58556723388,8097966.310615262
BR03,2024-11-26,174993.10121417022,202263.73663822352,8070695.675191209
BR03,2024-11-27,254601.0431658967,213116.16288542285,8112180.555471683
BR03,2024-11-28,243594.68817733438,215702.82064596948,8140072.423003048
BR03,2024-11-29,276853.6030580186,287673.9707751696,8129252.055285897
BR03,2024-11-30,258527.86512950755,255096.09773263062,8132683.822682774
BR03,2024-12-01,219921.22673044723,179984.39193783357,8172620.657475388
BR03,2024-12-02,237237.84257333528,241092.7150294402,8168765.785019283
BR03,2024-12-03,218158.96572786043,252419.97868235531,8134504.772064788
BR03,2024-12-04,293040.28554394393,281306.706733457,8146238.350875275
BR03,2024-12-05,250852.4659468777,301124.3308955768,8095966.485926576
BR03,2024-12-06,326047.6274301203,184320.7613677459,8237693.351988951
BR03,2024-12-07,247573.56744741517,193511.41199553479,8291755.5074408315
BR03,2024-12-08,221663.7293235815,173408.99634884228,8340010.24041557
BR03,2024-12-09,189451.4242954869,219469.10634018583,8309992.5583708715
BR03,2024-12-10,177874.4129497622,250986.12685008504,8236880.844470548
BR03,2024-12-11,186634.5622797804,274430.0532465096,8149085.35350382
BR03,2024-12-12,260685.06604045932,226582.20393608647,8183188.215608193
BR03,2024-12-13,270349.00092919735,215606.861453532,8237930.355083858
BR03,2024-12-14,186752.37191871466,236829.1096511933,8187853.617351379
BR03,2024-12-15,285801.53256304463,192418.56942664896,8281236.580487775
BR03,2024-12-16,230677.55793266243,324029.24247626483,8187884.8959441725
BR03,2024-12-17,255871.720479422,157655.25377968737,8286101.362643907
BR03,2024-12-18,314488.82513021695,238313.3260503076,8362276.861723816
BR03,2024-12-19,285873.5726346213,321062.27986533375,8327088.154493104
BR03,2024-12-20,239258.7740837667,230305.9930051999,8336040.9355716705
BR03,2024-12-21,214352.3109833885,221448.24342493276,8328945.003130127
BR03,2024-12-22,163927.3839468278,213914.95597353077,8278957.431103424
BR03,2024-12-23,221233.8672303032,221882.37432069166,8278308.924013035
BR03,2024-12-24,241554.79044689224,291778.1813604439,8228085.533099484
BR03,2024-12-25,210512.81891395265,130466.2139901722,8308132.138023264
BR03,2024-12-26,244749.7213163078,299004.51655833464,8253877.342781237
BR03,2024-12-27,253074.07531835072,165921.92813974345,8341029.489959844
BR03,2024-12-28,241005.76072767685,218000.64518445134,8364034.60550307
BR03,2024-12-29,223999.8967670616,210684.00108656022,8377350.501183571
BR03,2024-12-30,256746.1868786691,256484.89713968238,8377611.790922558
BR04,2024-01-01,186075.02592465008,254058.3088755096,432016.7170491405
BR04,2024-01-02,268486.90664327773,111391.3517442405,589112.2719481777
BR04,2024-01-03,330972.3849314741,230151.89779687225,689932.7590827795
BR04,2024-01-04,195473.03981628758,244751.95277793883,640653.8461211283
BR04,2024-01-05,257588.24670441583,271592.1562792023,626649.9365463419
BR04,2024-01-06,223520.71288813563,184374.6821468358,665795.9672876417
BR04,2024-01-07,267035.48824772146,233855.92226315115,698975.5332722119
BR04,2024-01-08,250765.9110966301,188355.89182731858,761385.5525415235
BR04,2024-01-09,224340.5236382276,241492.26900534428,744233.8071744068
BR04,2024-01-10,269514.89139484294,189709.41549366392,824039.2830755858
BR04,2024-01-11,322173.92439146974,211635.46223779008,934577.7452292655
BR04,2024-01-12,242363.84833090805,185188.3072344397,991753.2863257339
BR04,2024-01-13,278790.31768592726,259301.13088206458,1011242.4731295966
BR04,2024-01-14,198269.08168515345,268630.3002495499,940881.2545652001
BR04,2024-01-15,211742.54492727964,219442.07435191638,933181.7251405633
BR04,2024-01-16,268896.25111521507,231720.70977320126,970357.2664825772
BR04,2024-01-17,309364.6411414386,164813.38634149052,1114908.5212825253
BR04,2024-01-18,264224.5339514264,216514.5508396946,1162618.504394257
BR04,2024-01-19,237477.67877907382,227740.7922331215,1172355.3909402094
BR04,2024-01-20,249971.65621693418,347935.6890963489,1074391.3580607946
BR04,2024-01-21,199983.6906412113,179961.48384016263,1094413.5648618434
BR04,2024-01-22,274180.6130542147,295887.97574385966,1072706.2021721983
BR04,2024-01-23,285293.3224929364,274858.64480596135,1083140.8798591734
BR04,2024-01-24,231916.3866866768,242628.63820205614,1072428.628343794
BR04,2024-01-25,231198.31408961993,309137.921788781,994489.020644633
BR04,2024-01-26,260635.12918608193,246744.74626730883,1008379.4035634061
BR04,2024-01-27,232531.2105583762,247512.1638050568,993398.4503167255
BR04,2024-01-28,247354.6954149671,227609.57061421045,1013143.5751174821
BR04,2024-01-29,333988.8715666606,285060.5997088382,1062071.8469753044
BR04,2024-01-30,240118.97197016014,279341.11552148976,1022849.7034239748
BR04,2024-01-31,235666.3939191511,201844.52206267044,1056671.5752804554
BR04,2024-02-01,224098.32777459364,170633.87624305548,1110136.0268119937
BR04,2024-02-02,279767.6788599975,220865.87131719544,1169037.8343547955
BR04,2024-02-03,242751.0330712759,193998.26460210592,1217790.6028239657
BR04,2024-02-04,224025.07846714297,227141.39414230903,1214674.2871487995
BR04,2024-02-05,302852.16129092046,285684.7160607863,1231841.7323789336
BR04,2024-02-06,306784.1201805455,209421.42552109444,1329204.4270383846
BR04,2024-02-07,225983.0573704518,228072.94784097912,1327114.5365678575
BR04,2024-02-08,175338.40194557534,232611.0230663778,1269841.915447055
BR04,2024-02-09,290300.5475934769,268179.3896992378,1291963.073341294
BR04,2024-02-10,222614.80696959986,128889.97997069276,1385687.900340201
BR04,2024-02-11,281625.0239665107,202698.48673556166,1464614.4375711503
BR04,2024-02-12,171195.84729152656,239507.76615257628,1396302.5187101006
BR04,2024-02-13,285703.89353197237,284003.55303920875,1398002.859202864
BR04,2024-02-14,201553.12282876874,207864.38986222076,1391691.592169412
BR04,2024-02-15,279230.564762661,145555.12822811567,1525367.0287039573
BR04,2024-02-16,250570.92271345737,257887.01506847615,1518050.9363489386
BR04,2024-02-17,211842.4232241342,201408.69250284668,1528484.6670702263
BR04,2024-02-18,233718.54748292879,176465.00034093374,1585738.214212221
BR04,2024-02-19,277452.738278268,201904.45746290492,1661286.4950275843
BR04,2024-02-20,254235.77812460938,221696.35890548676,1693825.9142467068
BR04,2024-02-21,273376.51921889937,202786.49009578043,1764415.9433698256
BR04,2024-02-22,329057.62338061945,130749.52743054189,1962724.0393199031
BR04,2024-02-23,187430.33553155794,270367.9788599209,1879786.39599154
BR04,2024-02-24,314688.50299874495,287369.3768575425,1907105.5221327425
BR04,2024-02-25,254174.23750092852,259318.48961027776,1901961.2700233932
BR04,2024-02-26,214048.63806707488,178804.14483088325,1937205.7632595848
BR04,2024-02-27,196787.45497044042,220932.8809723617,1913060.3372576635
BR04,2024-02-28,242435.18436891865,229706.5408146744,1925788.9808119077
BR04,2024-02-29,286866.0044769784,256945.74753028597,1955709.2377586002
BR04,2024-03-01,244898.03518489862,260075.32199231363,1940531.950951185
BR04,2024-03-02,310446.1972098939,196962.17905496768,2054015.9691061112
BR04,2024-03-03,191952.97239793764,233689.8000386102,2012279.1414654385
BR04,2024-03-04,249516.44208615783,250577.61820768585,2011217.9653439105
BR04,2024-03-05,199904.26222347523,295512.0044966045,1915610.2230707812
BR04,2024-03-06,264545.27530499874,261702.79429211255,1918452.7040836674
BR04,2024-03-07,285475.495603892,265507.55093189835,1938420.648755661
BR04,2024-03-08,233169.52825275788,233772.19825682126,1937817.9787515977
BR04,2024-03-09,145831.44573491463,293470.6615341577,1790178.7629523547
BR04,2024-03-10,257957.92587185977,248439.32581817737,1799697.3630060372
BR04,2024-03-11,267469.54206934036,191251.0440421893,1875915.8610331882
BR04,2024-03-12,266171.7901984679,293151.64865563356,1848936.0025760224
BR04,2024-03-13,299431.28767288616,261405.64726425626,1886961.6429846524
BR04,2024-03-14,207157.85281403805,210063.0190492183,1884056.476749472
BR04,2024-03-15,277208.644218018,208422.81646703405,1952842.304500456
BR04,2024-03-16,297700.300499119,243345.8995313343,2007196.7054682407
BR04,2024-03-17,178856.49663973931,250843.31578704133,1935209.8863209386
BR04,2024-03-18,262786.0730367591,238878.1519534043,1959117.8074042934
BR04,2024-03-19,229832.80675969314,244008.8903049298,1944941.7238590568
BR04,2024-03-20,246739.09307593416,306498.08185593714,1885182.7350790538
BR04,2024-03-21,263907.05934153346,278219.44185056986,1870870.3525700173
BR04,2024-03-22,230510.8574354579,238578.6016069261,1862802.6083985493
BR04,2024-03-23,222971.67683353552,272358.97613453673,1813415.309097548
BR04,2024-03-24,251366.09669952097,183536.42434126072,1881244.9814558083
BR04,2024-03-25,206510.1624454879,247906.7172476064,1839848.4266536897
BR04,2024-03-26,206566.99484459258,311418.78573798994,1734996.6357602924
BR04,2024-03-27,277174.93131826015,220187.93470734317,1791983.6323712093
BR04,2024-03-28,204048.23859365375,191856.4732121412,1804175.3977527218
BR04,2024-03-29,276652.5000363685,200656.00001331227,1880171.897775778
BR04,2024-03-30,268503.65171415807,180966.51331959252,1967709.0361703436
BR04,2024-03-31,180967.73084837612,194685.71413425333,1953991.0528844665
BR04,2024-04-01,222897.41390657378,213327.1355634487,1963561.3312275915
BR04,2024-04-02,297764.3761218949,166749.4841369611,2094576.2232125252
BR04,2024-04-03,210753.37875441273,230702.82502773215,2074626.7769392058
BR04,2024-04-04,231423.8295076245,270602.4728203991,2035448.1336264312
BR04,2024-04-05,268482.4357300759,189150.97189338857,2114779.597463119
BR04,2024-04-06,281335.6203713038,298367.77656387957,2097747.441270543
BR04,2024-04-07,239938.44455822016,252985.64398374176,2084700.2418450213
BR04,2024-04-08,226099.59221233433,276376.1263530826,2034423.707704273
BR04,2024-04-09,306894.7944679403,200397.44507665382,2140921.0570955593
BR04,2024-04-10,319555.9865519032,268453.6352179977,2192023.4084294653
BR04,2024-04-11,289154.3220312718,180862.9744822109,2300314.7559785256
BR04,2024-04-12,253412.72570260096,270061.1375376429,2283666.344143484
BR04,2024-04-13,217669.37113436294,237732.7702907089,2263602.944987138
BR04,2024-04-14,216782.2237377374,254896.30489931526,2225488.8638255596
BR04,2024-04-15,270900.5642106303,177098.24274688167,2319291.1852893084
BR04,2024-04-16,266735.92883554735,189721.8570975528,2396305.257027303
BR04,2024-04-17,306063.9437178572,256875.26982140233,2445493.9309237576
BR04,2024-04-18,276018.0037014456,187324.33980991098,2534187.5948152924
BR04,2024-04-19,189876.78792960726,250844.28314446053,2473220.099600439
BR04,2024-04-20,292077.9047089167,168478.79870928894,2596819.205600067
BR04,2024-04-21,210077.5749074235,268167.83957000007,2538728.94093749
BR04,2024-04-22,234641.14912190594,174536.45083541708,2598833.639223979
BR04,2024-04-23,260008.00825006777,254853.49719557853,2603988.150278468
BR04,2024-04-24,329826.69959135854,258153.39201407004,2675661.457855757
BR04,2024-04-25,374396.74224021443,198645.26817066912,2851412.9319253024
BR04,2024-04-26,274268.92236544733,256191.19551881272,2869490.658771937
BR04,2024-04-27,242672.1352511845,241719.90185001,2870442.8921731114
BR04,2024-04-28,271380.22593922203,205752.1164713268,2936071.0016410067
BR04,2024-04-29,285506.2170349534,184615.03921657064,3036962.1794593893
BR04,2024-04-30,237173.29497771233,141681.84387473395,3132453.630562368
BR04,2024-05-01,321808.45423649286,245734.25212848623,3208527.8326703743
BR04,2024-05-02,259202.83036765608,159583.87528870752,3308146.787749323
BR04,2024-05-03,269909.72356365575,234290.48897485886,3343766.02233812
BR04,2024-05-04,276636.9700821785,218144.8302762988,3402258.1621439997
BR04,2024-05-05,266863.46442457824,260561.4248947188,3408560.2016738593
BR04,2024-05-06,283557.6200187845,216407.95252295613,3475709.869169688
BR04,2024-05-07,225309.87253812308,215174.8496143809,3485844.8920934303
BR04,2024-05-08,227667.92984215877,262934.1816929733,3450578.6402426157
BR04,2024-05-09,205993.8306811322,245077.6113087853,3411494.8596149627
BR04,2024-05-10,267580.04922480904,244227.01807322502,3434847.8907665466
BR04,2024-05-11,281157.46014048456,251117.0415413837,3464888.3093656474
BR04,2024-05-12,268310.91464607546,160899.25445568026,3572299.9695560425
BR04,2024-05-13,316979.6973339015,264055.4905994142,3625224.17629053
BR04,2024-05-14,249776.15924683813,257561.0957306121,3617439.239806756
BR04,2024-05-15,276749.6662237005,184249.25921405762,3709939.646816399
BR04,2024-05-16,206331.96495442744,219016.37868466094,3697255.2330861655
BR04,2024-05-17,234516.01190102397,228231.1720567566,3703540.072930433
BR04,2024-05-18,277821.5103026311,223947.64470192202,3757413.9385311417
BR04,2024-05-19,283964.0844297258,245023.69849558407,3796354.324465283
BR04,2024-05-20,238241.3220934327,294411.50518240326,3740184.141376313
BR04,2024-05-21,247136.0299256773,278679.5027452773,3708640.668556713
BR04,2024-05-22,189285.05013276762,170950.1362955867,3726975.582393894
BR04,2024-05-23,235718.83196773563,257993.1495637722,3704701.2647978575
BR04,2024-05-24,285615.32654079143,289801.9993790934,3700514.5919595556
BR04,2024-05-25,273008.20064426266,247406.3834310141,3726116.409172804
BR04,2024-05-26,270026.6288552484,279094.1191333685,3717048.918894684
BR04,2024-05-27,251990.94748723842,320552.17005653447,3648487.696325388
BR04,2024-05-28,250282.52634512706,276066.92957481416,3622703.293095701
BR04,2024-05-29,223587.15442106212,241218.8868038778,3605071.560712885
BR04,2024-05-30,277953.1368081014,277028.9813338139,3605995.7161871726
BR04,2024-05-31,266838.9177755756,236519.9524893601,3636314.681473388
BR04,2024-06-01,269680.753919712,231075.636947823,3674919.798445277
BR04,2024-06-02,228958.6062932968,214186.35939288203,3689692.0453456915
BR04,2024-06-03,163866.28320515022,300353.60114744486,3553204.7274033967
BR04,2024-06-04,293886.1084701478,193170.71003260993,3653920.1258409345
BR04,2024-06-05,230846.50175966384,298956.5476105152,3585810.079990083
BR04,2024-06-06,215488.96943827518,252493.8855683167,3548805.163860041
BR04,2024-06-07,277739.15647655976,167031.22213391264,3659513.098202688
BR04,2024-06-08,234319.49440323483,246544.21818461397,3647288.374421309
BR04,2024-06-09,292397.4553618649,135498.8071556769,3804187.022627497
BR04,2024-06-10,274680.2379830679,258147.86075739661,3820719.3998531685
BR04,2024-06-11,277342.7729280191,269835.4167345046,3828226.756046683
BR04,2024-06-12,195361.77155197863,203343.98199565758,3820244.5456030043
BR04,2024-06-13,298477.75941545604,235559.6463180012,3883162.658700459
BR04,2024-06-14,260450.02124935423,317937.0845187629,3825675.5954310503
BR04,2024-06-15,235228.91443015187,207241.39830821284,3853663.111552989
BR04,2024-06-16,255735.53869369003,182349.15858245298,3927049.491664226
BR04,2024-06-17,178950.5906840672,296674.8531108169,3809325.2292374764
BR04,2024-06-18,266346.11245922686,318316.42357388575,3757354.9181228173
BR04,2024-06-19,208825.13967271714,230166.30523315314,3736013.7525623813
BR04,2024-06-20,195893.1885662586,275515.836593376,3656391.104535264
BR04,2024-06-21,189105.63255128436,290366.41619888967,3555130.3208876587
BR04,2024-06-22,294507.534999597,196588.2095357727,3653049.646351483
BR04,2024-06-23,224829.46425228845,208161.23740844592,3669717.873195326
BR04,2024-06-24,311349.10839665995,285389.3530919631,3695677.628500023
BR04,2024-06-25,228567.94147790808,305825.64254188293,3618419.927436048
BR04,2024-06-26,181705.68169628212,255329.63870784597,3544795.9704244845
BR04,2024-06-27,205339.02240205364,190408.35409240756,3559726.6387341307
BR04,2024-06-28,299432.46480027755,319417.7500264748,3539741.353507933
BR04,2024-06-29,243764.0728825333,206106.3095984616,3577399.116792005
BR04,2024-06-30,228068.50814037595,214918.79984728468,3590548.825085096
BR04,2024-07-01,256400.72903411151,245405.20255203298,3601544.351567175
BR04,2024-07-02,270071.3094467018,299937.21893216483,3571678.4420817117
BR04,2024-07-03,294695.95263609843,268428.9189448501,3597945.47577296
BR04,2024-07-04,307939.9691957171,248668.94751628596,3657216.4974523913
BR04,2024-07-05,235609.25416843657,250847.9838553148,3641977.767765513
BR04,2024-07-06,196958.09255671847,231958.16008895598,3606977.7002332755
BR04,2024-07-07,233461.39355506896,255116.2781533328,3585322.8156350115
BR04,2024-07-08,260411.22026331545,116169.79650375637,3729564.2393945707
BR04,2024-07-09,211449.64295157557,216652.66434185908,3724361.218004287
BR04,2024-07-10,211713.9634041983,240859.48707125513,3695215.69433723
BR04,2024-07-11,263751.51526199543,178204.3662371222,3780762.843362103
BR04,2024-07-12,248053.90593718196,247384.5493015202,3781432.199997765
BR04,2024-07-13,251311.87981646345,220798.79505562453,3811945.284758604
BR04,2024-07-14,219660.18661199723,308996.406424197,3722609.064946404
BR04,2024-07-15,240783.9714317693,300785.8876346685,3662607.148743505
BR04,2024-07-16,213030.6742292678,209038.74938968266,3666599.07358309
BR04,2024-07-17,285607.9364449915,223212.30297949872,3728994.707048583
BR04,2024-07-18,291409.9733889501,226672.35954762233,3793732.3208899107
BR04,2024-07-19,176152.48551047625,209675.32357281697,3760209.48282757
BR04,2024-07-20,212819.56559230358,238776.12428126571,3734252.9241386075
BR04,2024-07-21,190138.82979639684,195877.30690005844,3728514.4470349457
BR04,2024-07-22,223999.04262372406,179122.30992781132,3773391.1797308587
BR04,2024-07-23,246662.48120838558,258022.00507551208,3762031.655863732
BR04,2024-07-24,192014.1912120588,258328.8312899815,3695717.0157858096
BR04,2024-07-25,213125.60747498748,193805.79081530034,3715036.8324454967
BR04,2024-07-26,209841.70511674005,270290.99438431696,3654587.54317792
BR04,2024-07-27,258290.69317595777,201579.00218756008,3711299.2341663176
BR04,2024-07-28,252773.77348145,241392.43571170914,3722680.5719360583
BR04,2024-07-29,221130.49786650986,266915.48056756053,3676895.5892350078
BR04,2024-07-30,257072.83488557593,228487.43458833292,3705480.989532251
BR04,2024-07-31,228132.79661650938,250463.34104635104,3683150.4451024095
BR04,2024-08-01,239133.79558695786,206760.66602505927,3715523.574664308
BR04,2024-08-02,316938.0836119415,221159.00374573562,3811302.654530514
BR04,2024-08-03,303618.4420716139,220736.3256103847,3894184.770991743
BR04,2024-08-04,198016.7505228961,196403.97440568925,3895797.54710895
BR04,2024-08-05,283189.296715167,222045.1626597898,3956941.681164327
BR04,2024-08-06,282455.8621796637,160312.17655113142,4079085.3667928595
BR04,2024-08-07,204069.46844989527,207898.08137860527,4075256.7538641496
BR04,2024-08-08,282751.1057501944,217180.60279836482,4140827.2568159793
BR04,2024-08-09,311517.2767365021,218471.91113770788,4233872.622414773
BR04,2024-08-10,205098.20775022346,219132.61493581496,4219838.215229182
BR04,2024-08-11,213299.88715942946,227220.6110062942,4205917.491382318
BR04,2024-08-12,290706.4586737401,251574.86831387287,4245049.081742184
BR04,2024-08-13,260859.81243302592,269353.2683359635,4236555.625839246
BR04,2024-08-14,272059.05100958096,200760.564791828,4307854.1120569995
BR04,2024-08-15,263623.56865601987,175855.9615074885,4395621.71920553
BR04,2024-08-16,265627.83683712577,183108.00144906036,4478141.554593597
BR04,2024-08-17,196941.11486755667,208075.86854622827,4467006.800914925
BR04,2024-08-18,291892.70826485794,214163.5406982571,4544735.968481526
BR04,2024-08-19,296783.59969711094,195350.17702111442,4646169.391157522
BR04,2024-08-20,240824.3702372789,171674.75010875476,4715319.011286046
BR04,2024-08-21,248260.9220074455,209474.56276366152,4754105.37052983
BR04,2024-08-22,188755.69989777112,238164.1979051287,4704696.872522473
BR04,2024-08-23,270570.1902407134,256776.32596260041,4718490.736800587
BR04,2024-08-24,272882.29766856576,204915.96261012554,4786457.071859027
BR04,2024-08-25,247512.35932002755,211415.09800354546,4822554.333175509
BR04,2024-08-26,294974.1343948201,188298.57610187103,4929229.891468458
BR04,2024-08-27,236636.9107608024,228585.23733313507,4937281.564896125
BR04,2024-08-28,272584.237035744,191820.71146141336,5018045.090470456
BR04,2024-08-29,209213.42645231538,255790.751595854,4971467.765326917
BR04,2024-08-30,249057.9139650305,149636.007862965,5070889.671428983
BR04,2024-08-31,243025.82968388658,213816.66473963918,5100098.83637323
BR04,2024-09-01,259012.31688163767,243549.8302636284,5115561.32299124
BR04,2024-09-02,235218.92284666566,238272.55323451268,5112507.6926033925
BR04,2024-09-03,244741.0961731333,351186.5148791224,5006062.273897404
BR04,2024-09-04,283041.88685766025,245741.00110555583,5043363.159649508
BR04,2024-09-05,232529.4305104713,184817.54314210953,5091075.04701787
BR04,2024-09-06,185736.91597045283,225704.10888099173,5051107.854107331
BR04,2024-09-07,319983.3561682168,150068.91499400965,5221022.295281538
BR04,2024-09-08,305258.16314761946,226373.01128164577,5299907.447147512
BR04,2024-09-09,198309.49219577527,192512.47743496587,5305704.461908321
BR04,2024-09-10,277588.3122098078,271192.5624002073,5312100.211717921
BR04,2024-09-11,229881.00917794628,205270.68764320092,5336710.533252667
BR04,2024-09-12,260539.48861324237,224745.5337892139,5372504.488076695
BR04,2024-09-13,261768.96516053975,201399.89713680185,5432873.556100433
BR04,2024-09-14,240623.68798734713,308248.3108333999,5365248.93325438
BR04,2024-09-15,218649.37337654413,215544.07552469397,5368354.23110623
BR04,2024-09-16,222378.35790734962,312465.0669565641,5278267.522057015
BR04,2024-09-17,213352.3233807503,266636.829295322,5224983.016142444
BR04,2024-09-18,216727.1116707822,251693.00273009238,5190017.125083134
BR04,2024-09-19,247312.86839802578,246592.9916292884,5190737.001851871
BR04,2024-09-20,221369.60043556994,247720.8784197313,5164385.72386771
BR04,2024-09-21,277282.0826285048,143254.73392944754,5298413.072566767
BR04,2024-09-22,309489.8462134371,217450.24726321595,5390452.671516988
BR04,2024-09-23,226797.8703451983,268032.1087032945,5349218.433158892
BR04,2024-09-24,259576.1800214151,227799.62674366526,5380994.986436642
